file	date	hour	id_mic	Ecosystem	Composition	Interaction	Structure	Dilution	Replicate	indiv_per_frame	indiv_per_ul	bioarea_per_frame	bioarea_per_ul	major_mean	major_sd	minor_mean	minor_sd	gross_speed_mean	gross_speed_sd	net_speed_mean	net_speed_sd	sd_turning_mean	Tet	Col	Pau	Eug	Daphnia	Tet_meanarea	Col_meanarea	Pau_meanarea	Eug_meanarea	Tet_major	Col_major	Pau_major	Eug_major	Tet_minor	Col_minor	Pau_minor	Eug_minor	Euglena_manual	Eug_manual_per_ul	Daphnia_large_protist	Col_presence	Pau_presence	CD	Bact_per_ul	Mean FSC-A	Mean SSC-A	Oxygen
sample_0114	2015-10-29	11	114	2	Bact	Predation	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	40840	6262.410	6618.110	16.191
sample_0115	2015-10-29	11	115	1	Col + Daph	Predation	Consumer	0.33	C	0.936	0.053181818	86.87878788	4.936294766	20.27197048	8.142212348	13.54097556	6.091336414	161.816134	109.0874514	4.4275	3.24734122	0.66	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	23880	17418.130	19411.790	10.668
sample_0116	2015-10-29	11	116	2	Tet	Predation	Consumer	0.33	C	16.352	0.929090909	1612.909091	91.64256198	15.70203435	6.393937581	10.60492718	5.080246414	341.6070141	297.4614744	13.76145695	17.15589377	1.051559633	0.929090909	0	0	0	NA	41.31076696	0	0	0	15.70203435	0	0	0	10.60492718	0	0	0	0	0	NA	NA	NA	NA	21280	9302.250	8784.080	16.637
sample_0117	2015-10-29	11	117	1	Col + Pau	Competition	Resource	0.33	C	1.2	0.068181818	2034.878788	115.6181129	126.3584122	13.85815458	58.07583649	6.849405014	665.2510417	219.6406245	26.595	8.647915934	0.065	0	0	0.068181818	0	NA	0	0	1560.448232	0	0	0	126.3584122	0	0	0	58.07583649	0	0	0	NA	no	yes	0	97900	13083.860	17644.490	14.013
sample_0118	2015-10-29	11	118	2	Bact	Competition	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	39280	8892.270	10980.190	17.038
sample_0119	2015-10-29	11	119	1	Col + Pau	Competition	Consumer	0.33	C	1.448	0.082272727	231.8181818	13.1714876	31.97389486	7.525116502	20.14279154	4.358615919	754.7280173	487.1480795	30.75166667	20.83531753	0.448333333	0	0.078636364	0.003636364	0	NA	0	155.7954702	55.87121212	0	0	34.36384428	20.02414773	0	0	21.57381197	12.98768939	0	0	0	NA	yes	no	0	67000	7263.800	7139.700	13.716
sample_0120	2015-10-29	11	120	2	Tet	Competition	Consumer	0.33	C	13.104	0.744545455	1817.606061	103.2730716	18.13126425	9.955752797	12.19838614	6.595481285	301.9837173	317.5103402	13.25340659	18.60578746	0.931818182	0.744545455	0	0	0	NA	59.92623999	0	0	0	18.13126425	0	0	0	12.19838614	0	0	0	0	0	NA	NA	NA	NA	22300	24143.170	31823.300	16.754
sample_0121	2015-10-29	11	121	2	Bact	B.alone	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	79000	17530.440	25795.640	16.409
sample_0122	2015-10-29	11	122	1	Bact	B.alone	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	148800	8893.160	8329.560	11.145
sample_0123	2015-10-29	11	123	2	Tet	B.alone	Consumer	0	D	35.184	1.999090909	6723.575758	382.0213499	27.34253295	11.08612351	18.73536504	8.682254045	279.5639075	218.8023917	9.992647059	12.90242643	0.735116279	1.999090909	0	0	0	NA	126.5372156	0	0	0	27.34253295	0	0	0	18.73536504	0	0	0	0	0	NA	NA	NA	NA	26820	14553.400	21846.070	10.23
sample_0124	2015-10-29	11	124	1	Bact	B.alone	Consumer	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	94120	12492.170	14585.930	11.187
sample_0125	2015-10-29	11	125	2	Bact	C.alone	Resource	0	D	0.376	0.021363636	17.45454545	0.991735537	26.29913051	3.207937521	8.253529614	1.943482482	198.5279356	133.1313372	4.7075	4.826609403	1.4375	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	145660	7721.900	7004.430	11.897
sample_0126	2015-10-29	11	126	1	Col	C.alone	Resource	0	D	1.2	0.068181818	584.7272727	33.2231405	60.55978197	7.828467565	34.85778678	4.653502592	635.3986985	20.67353317	25.2	0.127279221	0.085	0	0.068181818	0	0	NA	0	441.7367145	0	0	0	60.55978197	0	0	0	34.85778678	0	0	0	0	NA	yes	NA	0	151620	15404.230	20723.490	5.994
sample_0127	2015-10-29	11	127	2	Tet	C.alone	Consumer	0	D	53.656	3.048636364	9131.757576	518.8498623	20.73404599	11.21679907	13.37759578	8.198736223	346.3264909	292.5888986	12.32432602	15.57109617	1.063760331	3.048636364	0	0	0	NA	76.55638529	0	0	0	20.73404599	0	0	0	13.37759578	0	0	0	0	0	NA	NA	NA	NA	36540	15957.400	16988.970	13.732
sample_0128	2015-10-29	11	128	1	Col	C.alone	Consumer	0	D	0.688	0.039090909	73.57575758	4.180440771	27.31874592	3.428196284	16.26895971	2.428345931	234.3190038	108.14691	7.726	5.737388779	0.824	0	0.039090909	0	0	NA	0	95.2329055	0	0	0	27.31874592	0	0	0	16.26895971	0	0	0	0	NA	yes	NA	0	236760	10806.300	11647.180	9.035
sample_0129	2015-10-29	11	129	2	Bact	Facilitation	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	72460	10043.200	13458.010	15.559
sample_0130	2015-10-29	11	130	1	Col + Eug	Facilitation	Resource	0	D	0.68	0.038636364	52.06060606	2.957988981	22.05691463	5.324959675	14.93654873	2.815283483	94.65044419	13.27113324	1.845	0.773634281	1.661666667	0	0	0	0.038636364	NA	0	0	0	74.72085119	0	0	0	22.05691463	0	0	0	14.93654873	3	0.170454545	NA	yes	NA	0	168300	10424.350	11884.950	8.511
sample_0131	2015-10-29	11	131	2	Tet	Facilitation	Consumer	0	D	35.6	2.022727273	6280.575758	356.8508953	21.01186417	11.40630534	13.85683097	7.996798468	366.786907	308.4452784	14.40639706	18.34138662	0.844946237	2.022727273	0	0	0	NA	79.6282989	0	0	0	21.01186417	0	0	0	13.85683097	0	0	0	0	0	NA	NA	NA	NA	23380	18986.860	25080.350	12.938
sample_0132	2015-10-29	11	132	1	Col + Eug	Facilitation	Consumer	0	D	0.272	0.015454545	69.33333333	3.939393939	44.35583779	NA	27.4266934	NA	682.1544118	NA	24.42	NA	0.32	0	0.015454545	0	0	NA	0	254.9019608	0	0	0	44.35583779	0	0	0	27.4266934	0	0	0	0	NA	yes	NA	0	150760	21800.110	27006.810	9.069
sample_0133	2015-10-29	11	133	2	Bact	Predation	Resource	0	D	0.024	0.001363636	0.636363636	0.036157025	13.96464646	NA	9.070707071	NA	566.1875	NA	1.97	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	121280	15099.670	15468.170	13.871
sample_0134	2015-10-29	11	134	1	Col + Daph	Predation	Resource	0	D	0.568	0.032272727	150.2727273	8.53822314	48.03953265	NA	26.39473965	NA	482.6161972	NA	10.58	NA	0.31	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	68760	13757.470	20506.690	6.978
sample_0135	2015-10-29	11	135	2	Tet	Predation	Consumer	0	D	52.128	2.961818182	9568.666667	543.6742424	21.95167554	11.74851608	14.46490846	8.345615246	340.7121528	283.7553205	13.44008475	16.4964512	0.880117647	2.961818182	0	0	0	NA	86.4308675	0	0	0	21.95167554	0	0	0	14.46490846	0	0	0	0	0	NA	NA	NA	NA	36100	12507.820	18314.940	12.884
sample_0136	2015-10-29	11	136	1	Col + Daph	Predation	Consumer	0	D	0.504	0.028636364	90.63636364	5.149793388	40.20051708	NA	21.53060366	NA	436.5555556	NA	17.47	NA	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	94520	10818.780	13470.070	3.038
sample_0137	2015-10-29	11	137	2	Bact	Competition	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	93900	9420.150	10403.970	14.203
sample_0138	2015-10-29	11	138	1	Col + Pau	Competition	Resource	0	D	0.6	0.034090909	90.81818182	5.160123967	19.05472714	12.94688225	10.03912586	6.86805118	415.2030197	335.492957	18.525	15.96386097	0.858	0	0.016818182	0.012727273	0	NA	0	282.4529075	24.8589794	0	0	50.71457821	16.18649154	0	0	27.00133088	7.630949306	0	0	0	NA	yes	yes	0	131980	7913.090	6957.700	4.288
sample_0139	2015-10-29	11	139	2	Tet	Competition	Consumer	0	D	43.944	2.496818182	7514.393939	426.9542011	18.28756668	10.27586795	12.16792359	7.229456571	375.1705559	297.2129598	15.18962963	17.28764459	1.062570093	2.496818182	0	0	0	NA	61.63685434	0	0	0	18.28756668	0	0	0	12.16792359	0	0	0	0	0	NA	NA	NA	NA	27720	12045.940	17031.280	11.277
sample_0140	2015-10-29	11	140	1	Col + Pau	Competition	Consumer	0	D	0.48	0.027272727	107.4848485	6.107093664	42.71237374	NA	25.04703283	NA	259.0083333	NA	2.72	NA	0.67	0	0.027272727	0	0	NA	0	223.9267677	0	0	0	42.71237374	0	0	0	25.04703283	0	0	0	0	NA	yes	no	0	156380	8155.060	9033.540	7.11
sample_0141	2015-10-29	11	141	1	Bact	B.alone	Resource	0.33	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	44380	5925.620	6331.700	16.528
sample_0142	2015-10-29	11	142	2	Bact	B.alone	Resource	0.33	D	0.136	0.007727273	4.878787879	0.277203857	18.37587031	1.915324832	9.268781566	1.739826631	461.328125	512.5085414	19.905	35.85386683	0.37	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	26520	6368.580	10881.420	18.834
sample_0143	2015-10-29	11	143	1	Bact	B.alone	Consumer	0.33	D	0.176	0.01	10.36363636	0.588842975	24.35243886	1.776460118	11.28847687	1.452557471	208.1791667	173.1056326	7.975	10.57124638	2.84	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	56220	3571.530	3247.600	15.579
sample_0144	2015-10-29	11	144	2	Tet	B.alone	Consumer	0.33	D	16.304	0.926363636	1784.727273	101.4049587	16.79311823	7.180224172	11.19588142	4.970353552	297.7370724	299.4453802	13.13605042	17.44797789	1.121460674	0.926363636	0	0	0	NA	46.83797908	0	0	0	16.79311823	0	0	0	11.19588142	0	0	0	0	0	NA	NA	NA	NA	23460	8798.520	11705.130	17.662
sample_0145	2015-10-29	11	145	1	Col	C.alone	Resource	0.33	D	1.36	0.077272727	317.3333333	18.03030303	44.49781418	8.204897908	24.50148864	3.623130825	561.1126442	434.6532477	19.62333333	18.78846011	0.38	0	0.077272727	0	0	NA	0	230.4152824	0	0	0	44.49781418	0	0	0	24.50148864	0	0	0	0	NA	yes	NA	0	76320	17439.560	29206.410	15.218
sample_0146	2015-10-29	11	146	2	Bact	C.alone	Resource	0.33	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	45240	6699.830	8977.400	18.039
sample_0147	2015-10-29	11	147	1	Col	C.alone	Consumer	0.33	D	0.896	0.050909091	199.1515152	11.315427	43.79102408	NA	24.45187365	NA	1163.513393	NA	46.08	NA	0.18	0	0.050909091	0	0	NA	0	222.267316	0	0	0	43.79102408	0	0	0	24.45187365	0	0	0	0	NA	yes	NA	0	75180	11111.150	12321.250	15.286
sample_0148	2015-10-29	11	148	2	Tet	C.alone	Consumer	0.33	D	17.504	0.994545455	2615.939394	148.6329201	17.11217887	11.97148508	11.1199922	6.669165723	314.4314813	300.3399499	12.26839695	15.65406046	1.04183908	0.994545455	0	0	0	NA	61.47541639	0	0	0	17.11217887	0	0	0	11.1199922	0	0	0	0	0	NA	NA	NA	NA	20800	10790.590	9801.100	17.317
sample_0149	2015-10-29	11	149	1	Col + Eug	Facilitation	Resource	0.33	D	1.744	0.099090909	298.2424242	16.94559229	35.46570018	2.804580828	22.91734957	1.827968569	98.77305051	1.913185518	2.356666667	0.790084384	0.9	0	0	0	0.099090909	NA	0	0	0	171.9319794	0	0	0	35.46570018	0	0	0	22.91734957	3	0.170454545	NA	no	NA	0	72480	17876.870	23199.870	15.307
sample_0150	2015-10-29	11	150	2	Bact	Facilitation	Resource	0.33	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	44940	15347.740	16305.700	17.546
sample_0151	2015-10-29	11	151	1	Col + Eug	Facilitation	Consumer	0.33	D	1.136	0.064545455	207.5454545	11.79235537	31.37680187	6.741393245	20.57531132	7.025236217	94.30645012	12.79892314	2.715	0.926012959	0.9475	0	0	0	0.064545455	NA	0	0	0	144.6694469	0	0	0	31.37680187	0	0	0	20.57531132	2	0.113636364	NA	yes	NA	0	63700	19931.620	23883.940	15.537
sample_0152	2015-10-29	11	152	2	Tet	Facilitation	Consumer	0.33	D	22.688	1.289090909	3030.393939	172.1814738	17.04239195	8.363176106	11.66046431	6.415850788	293.7463474	311.1667343	11.221625	16.9165442	1.007886179	1.289090909	0	0	0	NA	52.63722247	0	0	0	17.04239195	0	0	0	11.66046431	0	0	0	0	0	NA	NA	NA	NA	16220	25945.320	42223.630	17.649
sample_0153	2015-10-29	11	153	1	Col + Daph	Predation	Resource	0.33	D	1.112	0.063181818	218.5454545	12.41735537	31.81724707	12.68389651	19.03579305	6.95190175	399.8887413	412.4782634	12.932	17.80202151	0.768	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	35140	18616.750	21044.290	13.443
sample_0154	2015-10-29	11	154	2	Bact	Predation	Resource	0.33	D	0.024	0.001363636	0.545454545	0.030991736	13.19318182	NA	8.286616162	NA	122.3125	NA	6.5	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	37800	23660.930	37152.590	18.827
sample_0155	2015-10-29	11	155	1	Col + Daph	Predation	Consumer	0.33	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	no	NA	0	82980	19840.760	24558.890	15.65
sample_0156	2015-10-29	11	156	2	Tet	Predation	Consumer	0.33	D	22.424	1.274090909	2233	126.875	14.94436807	6.456705411	9.917576028	4.40795637	261.7998937	286.197636	10.16318777	14.6234815	1.181485714	1.274090909	0	0	0	NA	36.98520165	0	0	0	14.94436807	0	0	0	9.917576028	0	0	0	0	0	NA	NA	NA	NA	25020	13134.420	12087.920	17.114
sample_0157	2015-10-29	11	157	1	Col + Pau	Competition	Resource	0.33	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	no	0	69160	9049.480	9170.790	15.092
sample_0158	2015-10-29	11	158	2	Bact	Competition	Resource	0.33	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	41800	22773.640	30485.680	18.234
sample_0159	2015-10-29	11	159	1	Col + Pau	Competition	Consumer	0.33	D	1.16	0.065909091	2334.424242	132.637741	126.9609911	5.97812076	74.31079393	3.037099358	492.8433568	134.4346843	19.1125	6.599567536	0.225	0	0	0.065909091	0	NA	0	0	2019.883315	0	0	0	126.9609911	0	0	0	74.31079393	0	0	0	NA	yes	yes	0	88860	12855.460	11450.370	15.423
sample_0160	2015-10-29	11	160	2	Tet	Competition	Consumer	0.33	D	28.112	1.597272727	3397.333333	193.030303	15.94024246	7.304803885	10.64296583	5.391751411	302.6519848	307.925031	12.17687764	17.63929277	1.138305085	1.597272727	0	0	0	NA	43.30148271	0	0	0	15.94024246	0	0	0	10.64296583	0	0	0	0	0	NA	NA	NA	NA	24200	11416.970	20729.780	17.109
sample_0001	2015-11-02	9	1	2	Bact	B.alone	Resource	0	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	83840	8351.780	7483.260	9.775
sample_0002	2015-11-02	9	2	1	Bact	B.alone	Resource	0	A	0.392	0.022272727	23.36363636	1.327479339	25.75802139	8.303483134	10.32508913	1.9944871	597.6470588	230.5454197	6.737058824	6.11629255	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	109040	6833.750	5308.220	16.793
sample_0003	2015-11-02	9	3	2	Tet	B.alone	Consumer	0	A	20.152	1.145	3285	186.6477273	19.21536998	9.562766134	12.67641433	7.767712342	391.796986	375.4538406	15.77539216	21.34731623	1.05828125	1.145	0	0	0	NA	66.10063087	0	0	0	19.21536998	0	0	0	12.67641433	0	0	0	0	0	NA	NA	NA	NA	39660	10061.940	10746.830	17.614
sample_0004	2015-11-02	9	4	1	Bact	B.alone	Consumer	0	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	122740	5221.570	3060.910	15.522
sample_0005	2015-11-02	9	5	2	Bact	C.alone	Resource	0	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	96580	5648.490	3090.830	13.499
sample_0006	2015-11-02	9	6	1	Col	C.alone	Resource	0	A	1.032	0.058636364	389.3939394	22.12465565	35.69667045	29.11818049	20.62242424	17.94722721	405.8555	305.0889989	13.135	16.58165402	0.905	0	0.058636364	0	0	NA	0	206.6136364	0	0	0	35.69667045	0	0	0	20.62242424	0	0	0	0	NA	yes	NA	0	290900	4891.040	4343.330	15.135
sample_0007	2015-11-02	9	7	2	Tet	C.alone	Consumer	0	A	41.328	2.348181818	7399.090909	420.4028926	25.39327867	11.0561496	17.67471502	8.663680489	282.6962887	273.8686301	11.84548387	16.66699793	0.712736842	2.348181818	0	0	0	NA	113.8498472	0	0	0	25.39327867	0	0	0	17.67471502	0	0	0	0	0	NA	NA	NA	NA	14240	9177.330	9799.360	18.686
sample_0008	2015-11-02	9	8	1	Col	C.alone	Consumer	0	A	5.24	0.297727273	1813.272727	103.0268595	50.98324551	4.923923242	32.14507757	3.706379624	527.709182	201.3880914	18.957	9.617324703	0.223	0	0.297727273	0	0	NA	0	346.6961576	0	0	0	50.98324551	0	0	0	32.14507757	0	0	0	0	NA	yes	NA	0	328020	5320.890	4848.690	15.697
sample_0009	2015-11-02	9	9	2	Bact	Facilitation	Resource	0	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	195920	6808.270	3021.070	13.216
sample_0010	2015-11-02	9	10	1	Col + Eug	Facilitation	Resource	0	A	3.632	0.206363636	674.5454545	38.32644628	35.44932128	9.752341933	21.98405998	4.569652862	208.6656536	308.9507162	6.259090909	13.57961005	0.960909091	0	0.012727273	0	0.193636364	NA	0	362.4188312	0	154.4636091	0	59.86769481	0	33.00748393	0	29.0450487	0	21.27796111	5	0.284090909	NA	yes	NA	0	135080	5457.010	4848.760	15.679
sample_0011	2015-11-02	9	11	2	Tet	Facilitation	Consumer	0	A	56.512	3.210909091	10419.45455	592.0144628	25.85181896	11.70865993	17.36919134	8.640642226	326.1041436	262.1281437	13.4166879	16.10189869	0.725932203	3.210909091	0	0	0	NA	114.5091868	0	0	0	25.85181896	0	0	0	17.36919134	0	0	0	0	0	NA	NA	NA	NA	27900	12462.880	14114.740	18.101
sample_0012	2015-11-02	9	12	1	Col + Eug	Facilitation	Consumer	0	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	204740	7062.470	6933.050	15.843
sample_0013	2015-11-02	9	13	2	Bact	Predation	Resource	0	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	129680	7169.540	4447.190	13.394
sample_0014	2015-11-02	9	14	1	Col + Daph	Predation	Resource	0	A	0.08	0.004545455	14.09090909	0.800619835	43.51969697	NA	18.52159091	NA	460.275	NA	20.33	NA	0.06	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	119940	8120.680	10306.550	15.132
sample_0015	2015-11-02	9	15	2	Tet	Predation	Consumer	0	A	59.096	3.357727273	10944.78788	621.8629477	25.59277459	11.5900955	17.75031284	8.714427959	289.9456122	246.5176893	10.60936709	14.72287071	0.691085271	3.357727273	0	0	0	NA	115.795488	0	0	0	25.59277459	0	0	0	17.75031284	0	0	0	0	0	NA	NA	NA	NA	29220	8332.260	8402.850	17.549
sample_0016	2015-11-02	9	16	1	Col + Daph	Predation	Consumer	0	A	0.656	0.037272727	128.9090909	7.324380165	31.5213311	17.83579294	17.6702327	7.566803673	387.8266317	500.419464	13.81666667	21.75343957	0.896666667	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	132920	7902.670	7261.490	13.54
sample_0017	2015-11-02	9	17	2	Bact	Competition	Resource	0	A	0.016	0.000909091	0.363636364	0.020661157	12.91287879	NA	8.700757576	NA	711.8333333	NA	42.71	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	115900	9496.350	7832.450	12.744
sample_0018	2015-11-02	9	18	1	Col + Pau	Competition	Resource	0	A	1.272	0.072272727	1424.363636	80.92975207	88.19294599	27.2965071	55.94440777	15.73721017	261.2240337	55.79568673	8.488333333	3.721738393	0.425	0	0.013181818	0.059090909	0	NA	0	174.8955068	1338.30035	0	0	33.89864159	99.05180687	0	0	24.46029258	62.24123081	0	0	0	NA	yes	yes	0	226080	11758.390	10236.420	15.126
sample_0019	2015-11-02	9	19	2	Tet	Competition	Consumer	0	A	50.552	2.872272727	8652.969697	491.6460055	29.88063813	7.748842411	21.9549547	6.266296938	160.7898826	98.91881119	4.683505155	4.460528519	0.636021505	2.872272727	0	0	0	NA	147.4601379	0	0	0	29.88063813	0	0	0	21.9549547	0	0	0	0	0	NA	NA	NA	NA	29180	28267.140	29614.710	17.211
sample_0020	2015-11-02	9	20	1	Col + Pau	Competition	Consumer	0	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	no	0	154080	13192.800	11486.450	15.258
sample_0021	2015-11-02	9	21	1	Bact	B.alone	Resource	0.33	A	4.144	0.235454545	268.9393939	15.28064738	20.16202977	7.866709256	9.342527074	1.676085697	107.2133684	52.09353673	2.539666667	3.013068642	1.4475	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	30840	30705.800	25152.290	16.407
sample_0022	2015-11-02	9	22	2	Bact	B.alone	Resource	0.33	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	23940	24283.140	20044.070	15.465
sample_0023	2015-11-02	9	23	1	Bact	B.alone	Consumer	0.33	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	13360	41611.840	40311.960	16.185
sample_0024	2015-11-02	9	24	2	Tet	B.alone	Consumer	0.33	A	5.576	0.316818182	656.6666667	37.31060606	19.51416556	7.585710002	12.85274611	5.906594643	213.6178638	299.3194541	7.825	16.26705997	0.795384615	0.316818182	0	0	0	NA	60.73846349	0	0	0	19.51416556	0	0	0	12.85274611	0	0	0	0	0	NA	NA	NA	NA	15200	40009.230	37396.850	18.29
sample_0025	2015-11-02	9	25	1	Col	C.alone	Resource	0.33	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	49060	19511.480	21906.630	15.176
sample_0026	2015-11-02	9	26	2	Bact	C.alone	Resource	0.33	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	55060	18443.890	13391.740	16.474
sample_0027	2015-11-02	9	27	1	Col	C.alone	Consumer	0.33	A	1.704	0.096818182	154.7575758	8.793044077	22.65337074	3.106170697	16.75592911	4.268948593	160.2382542	133.2017586	5.840833333	6.562683013	0.741818182	0	0.096818182	0	0	NA	0	83.78928946	0	0	0	22.65337074	0	0	0	16.75592911	0	0	0	0	NA	yes	NA	0	49880	19299.240	18788.950	15.238
sample_0028	2015-11-02	9	28	2	Tet	C.alone	Consumer	0.33	A	10	0.568181818	1034.848485	58.79820937	15.58539421	6.322494472	10.41213443	4.673777908	358.0978205	349.0537212	16.70771084	20.45786707	1.115283019	0.568181818	0	0	0	NA	39.71153599	0	0	0	15.58539421	0	0	0	10.41213443	0	0	0	0	0	NA	NA	NA	NA	27220	18133.120	16432.270	18.673
sample_0029	2015-11-02	9	29	1	Col + Eug	Facilitation	Resource	0.33	A	3.64	0.206818182	522.4242424	29.68319559	23.81940085	10.23600702	12.95891072	6.574015011	93.46856521	37.40052618	2.324375	2.390701344	1.258	0	0.001818182	0	0.204090909	NA	0	21.78030303	0	82.75982446	0	13.60606061	0	25.4075079	0	7.707386364	0	13.59501864	3	0.170454545	NA	no	NA	0.001818182	41820	21211.350	18002.320	15.72
sample_0030	2015-11-02	9	30	2	Bact	Facilitation	Resource	0.33	A	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	128800	12790.770	7202.810	15.149
sample_0031	2015-11-02	9	31	1	Col + Eug	Facilitation	Consumer	0.33	A	1.728	0.098181818	257	14.60227273	30.72048193	7.038677606	17.55759855	2.958430868	91.18363624	16.85429485	1.264	0.351183713	1.282	0	0	0	0.098181818	NA	0	0	0	119.1470161	0	0	0	30.72048193	0	0	0	17.55759855	3	0.170454545	NA	no	NA	0	90060	14431.560	11087.170	15.816
